reserva_id,checkin,checkout,noites,ano,mes,canal,tipo_quarto,preco_noite,revenue_total,comissao_pct,comissao_valor,nacionalidade,num_hospedes,cancelada
1709,2023-10-06,2023-10-09,3,2023,10,Expedia,Standard,87.73,263.19,0.18,47.37,Alemã,2,0
1710,2023-10-15,2023-10-16,1,2023,10,Booking.com,Standard,90.43,90.43,0.15,13.56,Brasileira,2,0
1711,2023-10-13,2023-10-16,3,2023,10,Telefone,Suite,170.41,511.23,0.0,0.0,Italiana,2,0
1712,2023-10-11,2023-10-13,2,2023,10,Expedia,Standard,90.05,180.1,0.18,32.42,Portuguesa,1,0
1713,2023-10-09,2023-10-12,3,2023,10,Booking.com,Suite,183.98,551.94,0.15,82.79,Americana,2,0
1714,2023-10-08,2023-10-11,3,2023,10,Booking.com,Superior,119.07,357.21,0.15,53.58,Alemã,2,0
1715,2023-10-03,2023-10-04,1,2023,10,Telefone,Standard,76.68,76.68,0.0,0.0,Portuguesa,2,0
1716,2023-10-02,2023-10-04,2,2023,10,Direto,Standard,88.83,177.66,0.0,0.0,Portuguesa,2,0
1717,2023-10-04,2023-10-07,3,2023,10,Airbnb,Suite,169.81,509.43,0.03,15.28,Espanhola,1,0
1718,2023-10-06,2023-10-10,4,2023,10,Booking.com,Superior,123.55,494.2,0.15,74.13,Espanhola,2,0
1719,2023-10-09,2023-10-14,5,2023,10,Expedia,Suite,185.0,925.0,0.18,166.5,Brasileira,2,0
1720,2023-10-02,2023-10-04,2,2023,10,Direto,Standard,89.77,179.54,0.0,0.0,Brasileira,2,1
1721,2023-10-07,2023-10-08,1,2023,10,Booking.com,Suite,168.41,168.41,0.15,25.26,Brasileira,1,0
1722,2023-10-15,2023-10-18,3,2023,10,Booking.com,Superior,113.24,339.72,0.15,50.96,Britânica,1,0
1723,2023-10-05,2023-10-10,5,2023,10,Airbnb,Standard,84.08,420.4,0.03,12.61,Portuguesa,4,0
1724,2023-10-17,2023-10-20,3,2023,10,Booking.com,Superior,129.71,389.13,0.15,58.37,Italiana,2,0
1725,2023-10-13,2023-10-15,2,2023,10,Direto,Suite,164.52,329.04,0.0,0.0,Italiana,1,0
1726,2023-10-21,2023-10-22,1,2023,10,Telefone,Standard,81.65,81.65,0.0,0.0,Espanhola,2,0
1727,2023-10-07,2023-10-09,2,2023,10,Booking.com,Suite,189.38,378.76,0.15,56.81,Francesa,2,1
1728,2023-10-23,2023-10-24,1,2023,10,Airbnb,Standard,83.13,83.13,0.03,2.49,Americana,2,1
1729,2023-10-19,2023-10-20,1,2023,10,Expedia,Standard,77.11,77.11,0.18,13.88,Alemã,2,0
1730,2023-10-15,2023-10-19,4,2023,10,Expedia,Standard,85.58,342.32,0.18,61.62,Portuguesa,1,0
1731,2023-10-22,2023-10-26,4,2023,10,Direto,Standard,78.51,314.04,0.0,0.0,Italiana,4,0
1732,2023-10-24,2023-10-25,1,2023,10,Expedia,Superior,113.59,113.59,0.18,20.45,Francesa,2,0
1733,2023-10-01,2023-10-04,3,2023,10,Telefone,Superior,113.82,341.46,0.0,0.0,Francesa,2,1
1734,2023-10-03,2023-10-07,4,2023,10,Direto,Standard,86.89,347.56,0.0,0.0,Espanhola,1,0
1735,2023-10-27,2023-10-29,2,2023,10,Airbnb,Standard,79.94,159.88,0.03,4.8,Brasileira,2,1
1736,2023-10-25,2023-10-29,4,2023,10,Airbnb,Standard,90.72,362.88,0.03,10.89,Portuguesa,2,0
1737,2023-10-18,2023-10-21,3,2023,10,Booking.com,Standard,83.56,250.68,0.15,37.6,Francesa,2,1
1738,2023-10-25,2023-10-28,3,2023,10,Booking.com,Standard,90.91,272.73,0.15,40.91,Francesa,1,0
1739,2023-10-10,2023-10-13,3,2023,10,Booking.com,Standard,78.02,234.06,0.15,35.11,Brasileira,2,0
1740,2023-10-15,2023-10-17,2,2023,10,Expedia,Standard,78.93,157.86,0.18,28.41,Brasileira,2,0
1741,2023-10-03,2023-10-06,3,2023,10,Direto,Superior,125.21,375.63,0.0,0.0,Britânica,2,0
1742,2023-10-12,2023-10-13,1,2023,10,Booking.com,Standard,85.51,85.51,0.15,12.83,Alemã,2,0
1743,2023-10-28,2023-10-29,1,2023,10,Booking.com,Standard,78.42,78.42,0.15,11.76,Italiana,2,0
1744,2023-10-09,2023-10-11,2,2023,10,Telefone,Standard,82.69,165.38,0.0,0.0,Americana,2,1
1745,2023-10-06,2023-10-09,3,2023,10,Expedia,Standard,77.39,232.17,0.18,41.79,Portuguesa,2,0
1746,2023-10-07,2023-10-09,2,2023,10,Direto,Superior,122.22,244.44,0.0,0.0,Americana,2,0
1747,2023-10-08,2023-10-09,1,2023,10,Booking.com,Standard,83.51,83.51,0.15,12.53,Espanhola,2,0
1748,2023-10-13,2023-10-15,2,2023,10,Direto,Standard,92.27,184.54,0.0,0.0,Americana,1,0
1749,2023-10-23,2023-10-24,1,2023,10,Airbnb,Suite,169.28,169.28,0.03,5.08,Portuguesa,2,0
1750,2023-10-10,2023-10-12,2,2023,10,Expedia,Standard,89.43,178.86,0.18,32.19,Francesa,3,0
1751,2023-10-03,2023-10-07,4,2023,10,Airbnb,Standard,92.99,371.96,0.03,11.16,Brasileira,3,0
1752,2023-10-24,2023-10-26,2,2023,10,Telefone,Superior,128.09,256.18,0.0,0.0,Brasileira,3,0
1753,2023-10-05,2023-10-08,3,2023,10,Booking.com,Superior,129.4,388.2,0.15,58.23,Portuguesa,2,0
1754,2023-10-13,2023-10-15,2,2023,10,Telefone,Superior,120.1,240.2,0.0,0.0,Italiana,3,0
1755,2023-10-23,2023-10-27,4,2023,10,Booking.com,Standard,77.91,311.64,0.15,46.75,Brasileira,4,0
1756,2023-10-10,2023-10-12,2,2023,10,Booking.com,Superior,110.18,220.36,0.15,33.05,Francesa,3,0
1757,2023-10-28,2023-11-01,4,2023,10,Direto,Standard,84.23,336.92,0.0,0.0,Brasileira,1,0
1758,2023-10-13,2023-10-16,3,2023,10,Airbnb,Superior,108.03,324.09,0.03,9.72,Americana,2,0
1759,2023-10-07,2023-10-10,3,2023,10,Direto,Superior,122.7,368.1,0.0,0.0,Espanhola,2,0
1760,2023-10-02,2023-10-04,2,2023,10,Telefone,Superior,129.84,259.68,0.0,0.0,Espanhola,2,0
1761,2023-10-18,2023-10-21,3,2023,10,Booking.com,Standard,87.52,262.56,0.15,39.38,Alemã,1,0
1762,2023-10-28,2023-11-01,4,2023,10,Expedia,Superior,125.7,502.8,0.18,90.5,Alemã,3,0
1763,2023-10-02,2023-10-04,2,2023,10,Booking.com,Suite,180.13,360.26,0.15,54.04,Espanhola,2,0
1764,2023-10-27,2023-10-30,3,2023,10,Expedia,Suite,178.93,536.79,0.18,96.62,Britânica,2,0
1765,2023-11-15,2023-11-16,1,2023,11,Direto,Suite,145.34,145.34,0.0,0.0,Espanhola,1,1
1766,2023-11-23,2023-11-25,2,2023,11,Booking.com,Suite,124.45,248.9,0.15,37.34,Francesa,2,0
1767,2023-11-18,2023-11-24,6,2023,11,Expedia,Superior,86.28,517.68,0.18,93.18,Francesa,2,0
1768,2023-11-26,2023-11-27,1,2023,11,Direto,Standard,59.79,59.79,0.0,0.0,Alemã,3,0
1769,2023-11-16,2023-11-20,4,2023,11,Booking.com,Superior,92.8,371.2,0.15,55.68,Italiana,2,0
1770,2023-11-12,2023-11-14,2,2023,11,Direto,Standard,67.44,134.88,0.0,0.0,Britânica,3,0
1771,2023-11-23,2023-11-28,5,2023,11,Booking.com,Standard,59.5,297.5,0.15,44.62,Britânica,1,0
1772,2023-11-04,2023-11-05,1,2023,11,Direto,Suite,142.95,142.95,0.0,0.0,Portuguesa,4,0
1773,2023-11-22,2023-11-25,3,2023,11,Expedia,Standard,59.99,179.97,0.18,32.39,Americana,4,0
1774,2023-11-01,2023-11-02,1,2023,11,Expedia,Suite,135.91,135.91,0.18,24.46,Brasileira,4,0
1775,2023-11-18,2023-11-24,6,2023,11,Telefone,Suite,125.71,754.26,0.0,0.0,Americana,2,0
1776,2023-11-22,2023-11-29,7,2023,11,Direto,Suite,141.86,993.02,0.0,0.0,Francesa,3,0
1777,2023-11-02,2023-11-04,2,2023,11,Telefone,Standard,58.81,117.62,0.0,0.0,Francesa,2,0
1778,2023-11-11,2023-11-13,2,2023,11,Booking.com,Superior,84.97,169.94,0.15,25.49,Portuguesa,2,0
1779,2023-11-03,2023-11-04,1,2023,11,Expedia,Superior,94.81,94.81,0.18,17.07,Italiana,2,1
1780,2023-11-17,2023-11-20,3,2023,11,Telefone,Standard,63.63,190.89,0.0,0.0,Portuguesa,4,0
1781,2023-11-10,2023-11-12,2,2023,11,Booking.com,Suite,131.48,262.96,0.15,39.44,Americana,2,1
1782,2023-11-14,2023-11-16,2,2023,11,Direto,Standard,66.66,133.32,0.0,0.0,Italiana,2,0
1783,2023-11-19,2023-11-20,1,2023,11,Telefone,Standard,68.8,68.8,0.0,0.0,Espanhola,1,0
1784,2023-11-19,2023-11-24,5,2023,11,Telefone,Superior,87.04,435.2,0.0,0.0,Brasileira,1,0
1785,2023-11-25,2023-11-28,3,2023,11,Telefone,Standard,64.46,193.38,0.0,0.0,Francesa,1,0
1786,2023-11-19,2023-11-21,2,2023,11,Booking.com,Standard,67.87,135.74,0.15,20.36,Britânica,2,0
1787,2023-11-21,2023-11-23,2,2023,11,Booking.com,Superior,83.77,167.54,0.15,25.13,Italiana,1,0
1788,2023-11-01,2023-11-04,3,2023,11,Booking.com,Standard,68.94,206.82,0.15,31.02,Espanhola,3,0
1789,2023-11-14,2023-11-16,2,2023,11,Telefone,Superior,87.51,175.02,0.0,0.0,Britânica,2,0
1790,2023-11-28,2023-12-01,3,2023,11,Direto,Standard,63.91,191.73,0.0,0.0,Britânica,1,0
1791,2023-11-09,2023-11-10,1,2023,11,Booking.com,Suite,125.16,125.16,0.15,18.77,Americana,2,1
1792,2023-11-17,2023-11-22,5,2023,11,Booking.com,Standard,64.13,320.65,0.15,48.1,Alemã,3,0
1793,2023-11-27,2023-12-02,5,2023,11,Booking.com,Superior,90.79,453.95,0.15,68.09,Britânica,2,0
1794,2023-11-05,2023-11-06,1,2023,11,Booking.com,Superior,87.33,87.33,0.15,13.1,Britânica,2,0
1795,2023-11-08,2023-11-09,1,2023,11,Booking.com,Suite,124.27,124.27,0.15,18.64,Alemã,3,0
1796,2023-11-23,2023-11-26,3,2023,11,Direto,Suite,144.34,433.02,0.0,0.0,Espanhola,2,1
1797,2023-11-23,2023-11-25,2,2023,11,Booking.com,Standard,57.6,115.2,0.15,17.28,Americana,1,0
1798,2023-11-10,2023-11-11,1,2023,11,Telefone,Superior,98.46,98.46,0.0,0.0,Portuguesa,3,0
1799,2023-11-07,2023-11-09,2,2023,11,Booking.com,Superior,93.38,186.76,0.15,28.01,Francesa,4,0
1800,2023-11-14,2023-11-16,2,2023,11,Direto,Standard,57.61,115.22,0.0,0.0,Portuguesa,1,0
1801,2023-11-02,2023-11-07,5,2023,11,Airbnb,Superior,89.44,447.2,0.03,13.42,Espanhola,2,0
1802,2023-11-07,2023-11-10,3,2023,11,Booking.com,Standard,65.05,195.15,0.15,29.27,Francesa,2,0
1803,2023-11-12,2023-11-15,3,2023,11,Booking.com,Superior,85.99,257.97,0.15,38.7,Francesa,3,0
1804,2023-11-25,2023-11-29,4,2023,11,Airbnb,Superior,82.23,328.92,0.03,9.87,Portuguesa,2,0
1805,2023-11-24,2023-11-25,1,2023,11,Telefone,Standard,66.99,66.99,0.0,0.0,Espanhola,4,1
1806,2023-11-22,2023-11-23,1,2023,11,Direto,Standard,66.28,66.28,0.0,0.0,Espanhola,1,0
1807,2023-11-11,2023-11-12,1,2023,11,Booking.com,Standard,60.28,60.28,0.15,9.04,Espanhola,2,0
1808,2023-11-03,2023-11-06,3,2023,11,Expedia,Standard,61.05,183.15,0.18,32.97,Americana,2,0
1809,2023-11-08,2023-11-12,4,2023,11,Expedia,Superior,93.37,373.48,0.18,67.23,Brasileira,2,0
1810,2023-11-22,2023-11-24,2,2023,11,Booking.com,Standard,68.1,136.2,0.15,20.43,Americana,1,1
1811,2023-11-03,2023-11-06,3,2023,11,Expedia,Standard,62.96,188.88,0.18,34.0,Espanhola,1,0
1812,2023-11-03,2023-11-09,6,2023,11,Airbnb,Standard,69.17,415.02,0.03,12.45,Americana,4,0
1813,2023-11-24,2023-11-28,4,2023,11,Airbnb,Suite,124.81,499.24,0.03,14.98,Italiana,2,0
1814,2023-11-13,2023-11-16,3,2023,11,Airbnb,Standard,67.44,202.32,0.03,6.07,Americana,2,0
1815,2023-11-04,2023-11-08,4,2023,11,Expedia,Standard,60.93,243.72,0.18,43.87,Espanhola,2,0
1816,2023-11-03,2023-11-04,1,2023,11,Airbnb,Standard,58.64,58.64,0.03,1.76,Italiana,2,1
1817,2023-11-04,2023-11-07,3,2023,11,Expedia,Superior,83.75,251.25,0.18,45.23,Espanhola,2,0
1818,2023-11-17,2023-11-19,2,2023,11,Expedia,Standard,61.12,122.24,0.18,22.0,Britânica,2,0
1819,2023-11-04,2023-11-11,7,2023,11,Expedia,Standard,67.12,469.84,0.18,84.57,Brasileira,2,0
1820,2023-11-25,2023-11-28,3,2023,11,Expedia,Standard,59.63,178.89,0.18,32.2,Britânica,3,0
1821,2023-11-19,2023-11-23,4,2023,11,Expedia,Standard,62.34,249.36,0.18,44.88,Italiana,2,0
1822,2023-11-13,2023-11-16,3,2023,11,Airbnb,Standard,68.27,204.81,0.03,6.14,Britânica,2,1
1823,2023-11-01,2023-11-03,2,2023,11,Airbnb,Standard,69.84,139.68,0.03,4.19,Portuguesa,1,0
1824,2023-11-13,2023-11-16,3,2023,11,Direto,Superior,94.77,284.31,0.0,0.0,Espanhola,2,1
1825,2023-11-10,2023-11-12,2,2023,11,Expedia,Standard,60.49,120.98,0.18,21.78,Espanhola,4,0
1826,2023-12-28,2023-12-30,2,2023,12,Booking.com,Standard,69.74,139.48,0.15,20.92,Brasileira,2,1
1827,2023-12-13,2023-12-20,7,2023,12,Booking.com,Superior,103.79,726.53,0.15,108.98,Brasileira,2,0
1828,2023-12-26,2023-12-28,2,2023,12,Expedia,Superior,96.0,192.0,0.18,34.56,Americana,1,0
1829,2023-12-03,2023-12-09,6,2023,12,Telefone,Standard,74.21,445.26,0.0,0.0,Alemã,2,0
1830,2023-12-03,2023-12-06,3,2023,12,Telefone,Standard,68.29,204.87,0.0,0.0,Espanhola,2,0
1831,2023-12-03,2023-12-05,2,2023,12,Airbnb,Superior,100.51,201.02,0.03,6.03,Britânica,2,0
1832,2023-12-17,2023-12-19,2,2023,12,Airbnb,Standard,71.01,142.02,0.03,4.26,Italiana,2,0
1833,2023-12-16,2023-12-17,1,2023,12,Direto,Superior,102.33,102.33,0.0,0.0,Alemã,2,0
1834,2023-12-28,2024-01-01,4,2023,12,Telefone,Standard,74.24,296.96,0.0,0.0,Brasileira,4,0
1835,2023-12-24,2023-12-26,2,2023,12,Booking.com,Standard,71.71,143.42,0.15,21.51,Britânica,3,0
1836,2023-12-09,2023-12-13,4,2023,12,Direto,Suite,157.1,628.4,0.0,0.0,Britânica,2,0
1837,2023-12-08,2023-12-09,1,2023,12,Airbnb,Standard,66.67,66.67,0.03,2.0,Britânica,2,0
1838,2023-12-05,2023-12-06,1,2023,12,Expedia,Superior,92.55,92.55,0.18,16.66,Portuguesa,2,0
1839,2023-12-16,2023-12-22,6,2023,12,Airbnb,Standard,77.34,464.04,0.03,13.92,Portuguesa,1,1
1840,2023-12-12,2023-12-18,6,2023,12,Booking.com,Standard,65.94,395.64,0.15,59.35,Espanhola,2,0
1841,2023-12-04,2023-12-07,3,2023,12,Direto,Standard,73.28,219.84,0.0,0.0,Britânica,2,0
1842,2023-12-24,2023-12-28,4,2023,12,Airbnb,Superior,98.19,392.76,0.03,11.78,Brasileira,3,0
1843,2023-12-09,2023-12-11,2,2023,12,Telefone,Standard,66.57,133.14,0.0,0.0,Italiana,2,0
1844,2023-12-18,2023-12-19,1,2023,12,Booking.com,Superior,106.07,106.07,0.15,15.91,Brasileira,2,0
1845,2023-12-12,2023-12-14,2,2023,12,Booking.com,Superior,94.76,189.52,0.15,28.43,Britânica,1,1
1846,2023-12-23,2023-12-29,6,2023,12,Airbnb,Suite,157.96,947.76,0.03,28.43,Alemã,2,0
1847,2023-12-18,2023-12-21,3,2023,12,Airbnb,Superior,110.22,330.66,0.03,9.92,Alemã,3,0
1848,2023-12-03,2023-12-05,2,2023,12,Telefone,Standard,79.16,158.32,0.0,0.0,Alemã,2,0
1849,2023-12-21,2023-12-25,4,2023,12,Booking.com,Standard,69.61,278.44,0.15,41.77,Brasileira,3,0
1850,2023-12-27,2023-12-30,3,2023,12,Booking.com,Superior,101.83,305.49,0.15,45.82,Americana,3,0
1851,2023-12-12,2023-12-15,3,2023,12,Direto,Suite,159.07,477.21,0.0,0.0,Brasileira,2,0
1852,2023-12-21,2023-12-22,1,2023,12,Direto,Standard,65.42,65.42,0.0,0.0,Francesa,2,0
1853,2023-12-03,2023-12-05,2,2023,12,Booking.com,Standard,74.1,148.2,0.15,22.23,Espanhola,1,0
1854,2023-12-22,2023-12-26,4,2023,12,Telefone,Suite,161.05,644.2,0.0,0.0,Brasileira,3,0
1855,2023-12-27,2023-12-30,3,2023,12,Expedia,Superior,97.12,291.36,0.18,52.44,Americana,3,0
1856,2023-12-19,2023-12-25,6,2023,12,Expedia,Standard,77.69,466.14,0.18,83.91,Alemã,1,0
1857,2023-12-15,2023-12-16,1,2023,12,Expedia,Superior,96.47,96.47,0.18,17.36,Alemã,2,0
1858,2023-12-12,2023-12-13,1,2023,12,Booking.com,Superior,104.05,104.05,0.15,15.61,Francesa,4,0
1859,2023-12-22,2023-12-24,2,2023,12,Direto,Standard,78.32,156.64,0.0,0.0,Italiana,1,0
1860,2023-12-16,2023-12-18,2,2023,12,Booking.com,Suite,161.63,323.26,0.15,48.49,Brasileira,1,0
1861,2023-12-14,2023-12-17,3,2023,12,Airbnb,Suite,146.36,439.08,0.03,13.17,Francesa,2,0
1862,2023-12-12,2023-12-17,5,2023,12,Booking.com,Standard,73.95,369.75,0.15,55.46,Italiana,1,0
1863,2023-12-13,2023-12-15,2,2023,12,Direto,Suite,149.87,299.74,0.0,0.0,Brasileira,3,0
1864,2023-12-12,2023-12-14,2,2023,12,Booking.com,Standard,69.83,139.66,0.15,20.95,Portuguesa,1,0
1865,2023-12-18,2023-12-19,1,2023,12,Expedia,Suite,158.24,158.24,0.18,28.48,Portuguesa,2,0
1866,2023-12-11,2023-12-12,1,2023,12,Expedia,Suite,164.56,164.56,0.18,29.62,Brasileira,1,0
1867,2023-12-24,2023-12-28,4,2023,12,Booking.com,Standard,77.62,310.48,0.15,46.57,Americana,4,0
1868,2023-12-11,2023-12-13,2,2023,12,Direto,Superior,107.34,214.68,0.0,0.0,Brasileira,3,0
1869,2023-12-22,2023-12-26,4,2023,12,Telefone,Superior,94.89,379.56,0.0,0.0,Italiana,1,0
1870,2023-12-14,2023-12-17,3,2023,12,Booking.com,Standard,68.79,206.37,0.15,30.96,Espanhola,4,1
1871,2023-12-16,2023-12-18,2,2023,12,Booking.com,Standard,75.27,150.54,0.15,22.58,Espanhola,3,0
1872,2023-12-06,2023-12-07,1,2023,12,Booking.com,Standard,77.57,77.57,0.15,11.64,Britânica,2,0
1873,2023-12-06,2023-12-10,4,2023,12,Booking.com,Suite,137.83,551.32,0.15,82.7,Brasileira,4,0
1874,2023-12-22,2023-12-24,2,2023,12,Expedia,Standard,69.77,139.54,0.18,25.12,Espanhola,2,0
1875,2023-12-27,2023-12-28,1,2023,12,Telefone,Suite,142.41,142.41,0.0,0.0,Italiana,2,1
1876,2023-12-15,2023-12-18,3,2023,12,Airbnb,Standard,79.04,237.12,0.03,7.11,Americana,4,1
1877,2023-12-26,2023-12-30,4,2023,12,Telefone,Suite,141.66,566.64,0.0,0.0,Britânica,2,0
1878,2023-12-06,2023-12-08,2,2023,12,Booking.com,Suite,149.37,298.74,0.15,44.81,Alemã,4,0
1879,2023-12-10,2023-12-14,4,2023,12,Booking.com,Suite,142.69,570.76,0.15,85.61,Francesa,1,0
1880,2023-12-05,2023-12-08,3,2023,12,Expedia,Suite,147.19,441.57,0.18,79.48,Americana,2,0
1881,2023-12-19,2023-12-21,2,2023,12,Expedia,Standard,77.82,155.64,0.18,28.02,Brasileira,1,0
1882,2023-12-17,2023-12-18,1,2023,12,Booking.com,Standard,74.14,74.14,0.15,11.12,Americana,4,0
1883,2023-12-21,2023-12-24,3,2023,12,Airbnb,Superior,110.79,332.37,0.03,9.97,Espanhola,2,0
1884,2023-12-10,2023-12-11,1,2023,12,Telefone,Standard,67.17,67.17,0.0,0.0,Alemã,2,0
1885,2023-12-14,2023-12-15,1,2023,12,Booking.com,Standard,65.68,65.68,0.15,9.85,Brasileira,1,0
1886,2023-12-17,2023-12-18,1,2023,12,Airbnb,Standard,68.71,68.71,0.03,2.06,Portuguesa,1,0
1887,2023-12-23,2023-12-24,1,2023,12,Booking.com,Standard,70.7,70.7,0.15,10.61,Britânica,2,0
1888,2024-01-26,2024-01-31,5,2024,1,Expedia,Suite,113.29,566.45,0.18,101.96,Francesa,2,0
1889,2024-01-01,2024-01-03,2,2024,1,Telefone,Standard,57.17,114.34,0.0,0.0,Portuguesa,2,0
1890,2024-01-24,2024-01-27,3,2024,1,Airbnb,Standard,54.2,162.6,0.03,4.88,Italiana,2,0
1891,2024-01-26,2024-01-29,3,2024,1,Airbnb,Superior,85.23,255.69,0.03,7.67,Britânica,1,0
1892,2024-01-01,2024-01-02,1,2024,1,Booking.com,Suite,121.59,121.59,0.15,18.24,Alemã,2,0
1893,2024-01-03,2024-01-06,3,2024,1,Booking.com,Suite,125.38,376.14,0.15,56.42,Britânica,3,0
1894,2024-01-15,2024-01-18,3,2024,1,Expedia,Standard,59.7,179.1,0.18,32.24,Italiana,2,0
1895,2024-01-02,2024-01-06,4,2024,1,Airbnb,Standard,56.02,224.08,0.03,6.72,Americana,1,0
1896,2024-01-20,2024-01-23,3,2024,1,Direto,Suite,125.16,375.48,0.0,0.0,Britânica,1,0
1897,2024-01-28,2024-02-02,5,2024,1,Expedia,Superior,84.79,423.95,0.18,76.31,Italiana,2,0
1898,2024-01-21,2024-01-23,2,2024,1,Booking.com,Superior,78.83,157.66,0.15,23.65,Brasileira,3,0
1899,2024-01-06,2024-01-08,2,2024,1,Airbnb,Superior,77.19,154.38,0.03,4.63,Britânica,3,0
1900,2024-01-20,2024-01-23,3,2024,1,Expedia,Superior,79.37,238.11,0.18,42.86,Italiana,1,0
1901,2024-01-24,2024-01-27,3,2024,1,Direto,Suite,124.79,374.37,0.0,0.0,Americana,3,0
1902,2024-01-22,2024-01-25,3,2024,1,Direto,Superior,74.61,223.83,0.0,0.0,Italiana,1,0
1903,2024-01-10,2024-01-17,7,2024,1,Airbnb,Standard,54.32,380.24,0.03,11.41,Alemã,2,0
1904,2024-01-27,2024-01-28,1,2024,1,Booking.com,Suite,113.65,113.65,0.15,17.05,Portuguesa,3,0
1905,2024-01-11,2024-01-13,2,2024,1,Booking.com,Standard,55.93,111.86,0.15,16.78,Americana,3,0
1906,2024-01-20,2024-01-25,5,2024,1,Expedia,Suite,125.27,626.35,0.18,112.74,Espanhola,3,1
1907,2024-01-04,2024-01-05,1,2024,1,Expedia,Standard,59.02,59.02,0.18,10.62,Espanhola,3,0
1908,2024-01-06,2024-01-11,5,2024,1,Booking.com,Superior,83.79,418.95,0.15,62.84,Britânica,3,0
1909,2024-01-27,2024-01-29,2,2024,1,Expedia,Suite,108.91,217.82,0.18,39.21,Francesa,1,0
1910,2024-01-16,2024-01-20,4,2024,1,Telefone,Superior,70.3,281.2,0.0,0.0,Americana,2,0
1911,2024-01-08,2024-01-11,3,2024,1,Booking.com,Superior,76.67,230.01,0.15,34.5,Francesa,3,0
1912,2024-01-15,2024-01-20,5,2024,1,Direto,Standard,54.46,272.3,0.0,0.0,Americana,4,0
1913,2024-01-11,2024-01-12,1,2024,1,Direto,Superior,78.27,78.27,0.0,0.0,Americana,2,0
1914,2024-01-05,2024-01-10,5,2024,1,Expedia,Standard,50.13,250.65,0.18,45.12,Portuguesa,4,1
1915,2024-01-22,2024-01-24,2,2024,1,Direto,Suite,128.06,256.12,0.0,0.0,Britânica,3,0
1916,2024-01-05,2024-01-08,3,2024,1,Booking.com,Suite,126.36,379.08,0.15,56.86,Brasileira,2,0
1917,2024-01-26,2024-01-29,3,2024,1,Expedia,Superior,80.37,241.11,0.18,43.4,Brasileira,3,1
1918,2024-01-05,2024-01-08,3,2024,1,Booking.com,Superior,76.28,228.84,0.15,34.33,Britânica,2,0
1919,2024-01-26,2024-01-27,1,2024,1,Booking.com,Standard,56.75,56.75,0.15,8.51,Britânica,2,0
1920,2024-01-12,2024-01-13,1,2024,1,Direto,Suite,107.88,107.88,0.0,0.0,Britânica,2,0
1921,2024-01-24,2024-01-26,2,2024,1,Booking.com,Superior,72.15,144.3,0.15,21.64,Portuguesa,2,1
1922,2024-01-21,2024-01-26,5,2024,1,Direto,Suite,118.53,592.65,0.0,0.0,Alemã,2,0
1923,2024-01-17,2024-01-20,3,2024,1,Direto,Superior,80.69,242.07,0.0,0.0,Alemã,1,0
1924,2024-01-14,2024-01-15,1,2024,1,Booking.com,Superior,77.29,77.29,0.15,11.59,Brasileira,1,0
1925,2024-01-17,2024-01-19,2,2024,1,Direto,Standard,54.66,109.32,0.0,0.0,Brasileira,2,0
1926,2024-01-15,2024-01-17,2,2024,1,Expedia,Standard,55.24,110.48,0.18,19.89,Italiana,3,0
1927,2024-01-23,2024-01-25,2,2024,1,Booking.com,Superior,77.76,155.52,0.15,23.33,Espanhola,2,0
1928,2024-01-04,2024-01-09,5,2024,1,Booking.com,Standard,55.9,279.5,0.15,41.92,Brasileira,1,0
1929,2024-01-12,2024-01-14,2,2024,1,Booking.com,Superior,72.04,144.08,0.15,21.61,Britânica,2,0
1930,2024-01-10,2024-01-15,5,2024,1,Booking.com,Superior,76.78,383.9,0.15,57.58,Britânica,2,0
1931,2024-01-14,2024-01-19,5,2024,1,Expedia,Standard,53.58,267.9,0.18,48.22,Italiana,2,0
1932,2024-01-20,2024-01-23,3,2024,1,Telefone,Superior,77.61,232.83,0.0,0.0,Francesa,3,0
1933,2024-01-11,2024-01-15,4,2024,1,Expedia,Standard,54.69,218.76,0.18,39.38,Espanhola,3,0
1934,2024-01-22,2024-01-25,3,2024,1,Expedia,Standard,54.09,162.27,0.18,29.21,Italiana,3,0
1935,2024-01-23,2024-01-27,4,2024,1,Direto,Superior,79.12,316.48,0.0,0.0,Britânica,2,0
1936,2024-01-02,2024-01-05,3,2024,1,Expedia,Standard,56.56,169.68,0.18,30.54,Alemã,3,0
1937,2024-01-09,2024-01-15,6,2024,1,Booking.com,Superior,78.5,471.0,0.15,70.65,Alemã,2,0
1938,2024-01-13,2024-01-16,3,2024,1,Direto,Standard,58.64,175.92,0.0,0.0,Portuguesa,2,1
1939,2024-01-13,2024-01-16,3,2024,1,Booking.com,Standard,49.99,149.97,0.15,22.5,Britânica,1,1
1940,2024-01-05,2024-01-09,4,2024,1,Expedia,Standard,51.74,206.96,0.18,37.25,Britânica,4,0
1941,2024-01-10,2024-01-13,3,2024,1,Booking.com,Suite,109.55,328.65,0.15,49.3,Brasileira,1,0
1942,2024-02-08,2024-02-09,1,2024,2,Booking.com,Suite,136.07,136.07,0.15,20.41,Alemã,2,0
1943,2024-02-14,2024-02-16,2,2024,2,Expedia,Standard,54.27,108.54,0.18,19.54,Espanhola,2,0
1944,2024-02-22,2024-02-28,6,2024,2,Booking.com,Suite,120.18,721.08,0.15,108.16,Espanhola,2,0
1945,2024-02-21,2024-02-22,1,2024,2,Direto,Standard,58.39,58.39,0.0,0.0,Alemã,3,0
